plate	gene	heat95	minutes	plateRemark	well	absBlue	absYellow
CP00003	N	NA	40		G8	1.7709	1.2054
CP00003	N	NA	40		G9	1.3056	1.6689
CP00003	N	NA	40		G10	0.5327	0.4682
CP00003	N	NA	40		G11	0.5149	0.451
CP00003	N	NA	40		G12	0.6932	0.644
CP00003	N	NA	40		H1	0.4867	0.4372
CP00003	N	NA	40		H2	0.4735	0.4211
CP00003	N	NA	40		H3	0.4417	0.3935
CP00003	N	NA	40		H4	0.4357	0.3851
CP00003	N	NA	40		H5	0.4472	0.3991
CP00003	N	NA	40		H6	0.4276	0.3799
CP00003	N	NA	40		H7	0.49370000000000003	0.4404
CP00003	N	NA	40		H8	0.4092	0.358
CP00003	N	NA	40		H9	0.3872	0.3319
CP00003	N	NA	40		H10	0.6281	0.5702
CP00003	N	NA	40		H11	0.5709	0.5033
CP00003	N	NA	40		H12	0.5463	0.491
CP00003	N	NA	60		A1	0.532	0.4822
CP00003	N	NA	60		A2	0.4894	0.4459
CP00003	N	NA	60		A3	0.3958	0.3535
CP00003	N	NA	60		A4	0.4636	0.4178
CP00003	N	NA	60		A5	1.4865	0.9939
CP00003	N	NA	60		A6	1.4459	0.9975
CP00003	N	NA	60		A7	1.4943	0.9379
CP00003	N	NA	60		A8	1.496	0.9637
CP00003	N	NA	60		A9	1.4159	0.9216
CP00003	N	NA	60		A10	1.451	0.971
CP00003	N	NA	60		A11	1.4538	0.9044
CP00003	N	NA	60		A12	1.4678	0.9629
CP00003	N	NA	60		B1	1.4918	0.967
CP00003	N	NA	60		B2	1.5182	1.0169
CP00003	N	NA	60		B3	1.4786	1.099
CP00003	N	NA	60		B4	1.4648	0.9741
CP00003	N	NA	60		B5	1.474	1.0182
CP00003	N	NA	60		B6	1.4802	1.0659
CP00003	N	NA	60		B7	1.4521	0.9513
CP00003	N	NA	60		B8	1.4503	0.9391
CP00003	N	NA	60		B9	1.4707	0.9223
CP00003	N	NA	60		B10	1.4351	0.9446
CP00003	N	NA	60		B11	1.4089	0.8984
CP00003	N	NA	60		B12	1.5116	0.9932
CP00003	N	NA	60		C1	1.4806	1.0782
CP00003	N	NA	60		C2	1.4943	0.9807
CP00003	N	NA	60		C3	1.4782	1.0433
CP00003	N	NA	60		C4	1.4388	0.943
CP00003	N	NA	60		C5	1.4643	0.9099
CP00003	N	NA	60		C6	1.3881	0.9381
CP00003	N	NA	60		C7	1.3939	0.9431
CP00003	N	NA	60		C8	1.4517	0.951
CP00003	N	NA	60		C9	1.387	0.896
CP00003	N	NA	60		C10	1.4127	0.9261
CP00003	N	NA	60		C11	1.4579	0.9396
CP00003	N	NA	60		C12	1.4195	0.9419
CP00003	N	NA	60		D1	1.5262	1.0122
CP00003	N	NA	60		D2	1.4561	1.0056
CP00003	N	NA	60		D3	1.4454	0.9834
CP00003	N	NA	60		D4	1.5306	1.1024
CP00003	N	NA	60		D5	1.4905	1.0579
CP00003	N	NA	60		D6	1.4608	1.0369
CP00003	N	NA	60		D7	1.4757	0.9542
CP00003	N	NA	60		D8	1.4067	1.0147
CP00003	N	NA	60		D9	1.455	0.9829
CP00003	N	NA	60		D10	1.3975	0.9659
